OBJECTID,NAME,NAME_2,COUNTY,CITY,OWNER,MANAGEMENT,TYPE,SOURCE,ACRES,GlobalID,last_edited_date,Ownership
3941,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,0.18107413,{D0C1AF1B-60EE-48DF-8365-817C01AF8CAD},2022/04/05 20:16:23+00,Public
3942,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,0.50330756,{AD048EF6-B29E-4036-B312-CB66528C7DF5},2022/04/05 20:16:23+00,Public
3943,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,0.32015101,{1DCE768C-B4C0-4314-9CC2-F1B259954260},2022/04/05 20:16:23+00,Public
3944,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,0.62481092,{172A6EEC-775F-4E13-8695-1FFB3319D430},2022/04/05 20:16:23+00,Public
3945,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,0.47264877,{DDA04532-D2A1-4889-AD4A-74F9CA91FF44},2022/04/05 20:16:23+00,Public
3946,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,0.03836599,{360E8398-9A1B-42AA-BF3C-FC66232A9C90},2022/04/05 20:16:23+00,Public
3947,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,1.22375876,{64796AD1-F222-4BDC-AC29-EF95F935637A},2022/04/05 20:16:23+00,Public
3948,Historic Fourth Ward Park, ,Fulton,Atlanta, , ,Public Park, ,2.49472888,{9680765D-CE81-4EB1-9FC7-ED22ABADEE6B},2022/04/05 20:17:06+00,Public
3951,Morgan Grove, ,Fayette, , ,Southern Conservation Land Trust,Conservation,SCLT files,62.37599872,{C42C80A8-2430-4D9D-8606-0EDD7F54C3EE},2022/04/14 20:56:02+00,Public
3952,Green Meadow, ,Fayette, , ,Southern Conservation Land Trust,Conservation,SCLT files,118.79893356,{C54F95D4-FF71-48A1-99FE-60D71252AF6B},2022/04/05 20:16:23+00,Public
3959,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,42.54727122,{4E31ADA3-B7B9-4A43-B325-12D62B4F4C07},2022/04/05 20:16:23+00,Public
3960,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,11.29493595,{7596ECFC-D1F7-420C-BFA1-8972EDFA3A87},2022/04/05 20:17:06+00,Public
3961,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,26.00642933,{0D4702A9-90D6-4580-B787-A0D423F7E230},2022/04/05 20:16:23+00,Public
3962,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,97.30806455,{AB8029DF-C467-4C07-B2E7-F45789A4C680},2022/04/05 20:16:23+00,Public 
3963,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,31.72641077,{D34098F8-9BCA-4C87-BE83-16F9843B7CC8},2022/04/05 20:16:23+00,Public
3964,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,42.06048546,{34614B92-30B3-43E6-A42A-8014E028D2B1},2022/04/05 20:16:23+00,Public
3965,Sequoia Golf_Mirror Lake, ,Douglas,Villa Rica, , ,Golf Course, ,43.47597642,{6860E21B-5FF9-4AE5-B654-543EDFBCC3C8},2022/04/05 20:16:23+00,Public
3966,Sequoia Golf_Mirror Lake, ,Douglas, Villa Rica, , ,Golf Course, ,33.46571741,{E30F0A9B-8865-4EB1-9FDA-F1161BFEE119},2022/04/05 20:16:23+00,Public
3967,The Lion Golf Club, ,Carroll,Bremen, , ,Golf Course, ,62.16221873,{FDE1E647-2B68-4EB4-A00F-E0297446A293},2022/04/05 20:16:23+00,Public
3983,Hidden Hills Country Club Colf Course, ,DeKalb, , , ,Golf Course, ,207.47581314,{8E8A2D63-BB17-4559-80F4-5D6983DF3A95},2022/04/05 20:16:24+00,Public
4008,recreation_unknown name, ,Carroll,Carrolton, , ,Recreational Facility, ,6.53410532,{AC22A3E3-0F7D-4E23-90EE-610620FADD25},2022/04/05 20:16:24+00,Public
4009,Grantville Park, ,Coweta,Grantville,Coweta County,Coweta County Parks and Recreation,Recreational Facility,Coweta County,17.84709426,{0636CF6A-78EA-4668-9C46-034BE4634A26},2022/04/05 20:16:24+00,Public
4010,BROOKS FOOTBALL FIELD, ,Fayette,Brooks, , ,Recreational Facility, ,12.18630133,{1F87CD33-FA77-4902-AC83-A535EF3C497A},2022/04/05 20:16:24+00,Public
4011,recreation-unknown name, ,Coweta,Senoia, , ,Recreational Facility, ,9.24380048,{3871885B-C2EC-4338-8D6F-0093B8B681BE},2022/04/05 20:16:24+00,Public
4012,recreation_unknown name, ,Fayette, , , ,Recreational Facility, ,7.78858697,{E5CDBD0E-02C6-45EA-B921-869F69C90B4F},2022/04/05 20:16:24+00,Public
4013,Western Park, ,Coweta,Newnan,Coweta County,Coweta County Parks and Recreation,Recreational Facility,Coweta County,9.3688029,{1F15A07D-E0B4-4B19-ADA7-ED93ACE48A89},2022/04/05 20:16:24+00,Public
4014,Temple Avenue Complex, ,Coweta,Newnan,Coweta County,Coweta County Parks and Recreation,Recreational Facility,Coweta County,60.69170506,{878F23E6-4D36-418C-8B1E-BA37F2BD2842},2022/04/05 20:16:24+00,Public
4015,Whitlock Park, ,Coweta,Newnan,Coweta County,Coweta County Parks and Recreation,Recreational Facility,Coweta County,51.34697115,{010D57DE-93CB-445C-BBA7-4F60BF64B6BB},2022/04/05 20:16:24+00,Public
4016,Arnco Park, ,Coweta,Sargent,Coweta County,Coweta County Parks and Recreation,Recreational Facility,Coweta County,6.3028384,{9CE483EA-2D4C-4783-9CE7-B800FF66195E},2022/04/05 20:16:24+00,Public
4018,Sargent Park, ,Coweta,Sargent,Coweta County,Coweta County Parks and Recreation Department,Recreational Facility,Coweta County,7.67525368,{D2B2A747-4B0E-4D16-A5E3-32C2E1067925},2022/04/05 20:16:24+00,Public
4022,recreation_unknown name, ,Coweta, , , ,Recreational Facility, ,14.01781591,{687B5100-C0E1-4A1B-BE8A-2FB219200292},2022/04/05 20:16:24+00,Public
4023,The Meadows Community Open Space, ,Clayton, , , ,Community Open Space, ,2.2144576,{1AF7A07D-C287-43C4-B8FA-90AD474E36A8},2022/04/05 20:16:24+00,Public
4024,recreation_unknown name, ,Coweta, , , ,Recreational Facility, ,16.73462177,{381B4853-070E-46A4-9E98-59DDE1C45068},2022/04/05 20:16:24+00,Public
4027,recreation_unknown name, ,Henry, ,Henry County,Henry County,Recreational Facility,henry county,46.64737409,{6400CBB3-2CDC-4452-B8A3-3C5861B97096},2022/04/05 20:16:24+00,Public
4028,Whitesburg City Park, ,Carroll,Whitesburg,Whitesburg, ,Public Park, ,14.52388111,{97BD1111-FEB9-41BD-8994-A4FBB618C6CF},2022/04/05 20:16:24+00,Public
4029,Beaver Park, ,Newton, , , ,Recreational Facility,newton county,12.08692635,{4FD918E7-80CE-49D5-8C84-0BD7F8C4E31E},2022/04/05 20:16:24+00,Public
4030,recreation_unknown name, ,Henry, ,Henry county,Henry county,Recreational Facility,henry county,3.87026438,{C128548D-8BA9-430C-8195-FB8541DAF4B0},2022/04/05 20:16:24+00,Public
4031,recreation_unknown name, ,Carroll,Bowton, , ,Recreational Facility, ,16.04129796,{858E24EE-02D2-4885-A341-ECA73588C2FE},2022/04/05 20:16:24+00,Public
4032,recreation_unknown name, ,Henry,Stockbridge,henry county,henry county,Recreational Facility,henry county,3.85134402,{3FD575B7-16FC-4A33-9764-544C0F5330CA},2022/04/05 20:16:24+00,Public
4033,recreation_unknown name, ,Clayton, , , ,Recreational Facility, ,18.15689803,{A2194DF9-2D6A-4D38-A624-57974064CC7F},2022/04/05 20:17:06+00,Public
4035,recreation_unknown name, ,Carroll, , , ,Recreational Facility, ,53.25473437,{48F138BF-636F-4AFB-A6AF-E474A6DFBB02},2022/04/05 20:16:24+00,Public
4036,recreation_unknown name, ,Carroll, Carrolton, , ,Recreational Facility, ,8.35757367,{9DA2752C-79AE-4A02-8C6C-45B12E016373},2022/04/05 20:16:24+00,Public
4037,recreation_unknown name, ,Carroll,Carrolton, , ,Recreational Facility, ,9.8677532,{2C6EFEE6-E5BE-462F-88BF-79A04E27F77F},2022/04/05 20:16:25+00,Public
4038,recreation_unknown name, ,Newton, , , ,Recreational Facility, ,6.12647291,{DF1BBC4D-95D9-4612-90C1-44DDB08DD2C9},2022/04/05 20:16:25+00,Public
4039,recreation_unknown name, ,Fulton,Union City,City of Union City, ,Recreational Facility, ,18.36240308,{3CB77E66-E20D-4A8B-BC50-28927601F571},2022/04/13 23:10:58+00,Public
4040,Clayton State University, ,Clayton,Morrow, , ,Recreational Facility, ,24.0232693,{B8F3BFDA-6D78-4479-A636-B41B3A7E285B},2022/04/05 20:16:25+00,Public
4041,recreation_unknown name, ,Newton,Covington, , ,Recreational Facility, ,18.31568923,{C1DDF8F9-F792-41F8-A03F-EEC02C60A323},2022/04/05 20:16:25+00,Public
4042,recreation_unknown name, ,Carroll,Carrolton, , ,Recreational Facility, ,60.26349377,{67B0248F-119C-41C0-AD4D-B044CD0DA304},2022/04/05 20:16:25+00,Public
4043,recreation_unknown name, ,Carroll,Carrolton, , ,Recreational Facility, ,21.20729034,{57C372C6-ACC1-436D-8097-C9C579FF3769},2022/04/05 20:16:25+00,Public
4044,Fort Gillem, ,Clayton,Forest Park,United States of America, ,Recreational Facility,Tax Records,13.72332008,{1B8F4EDE-5BFA-4B05-ABC6-F57C2BDC6FB5},2022/04/14 20:56:02+00,Public
4045,recreation_unknown name, ,Carroll,Carrolton, , ,Recreational Facility, ,11.85488218,{44747927-4E17-40E1-9E0E-38CF8B16F266},2022/04/05 20:16:25+00,Public
4046,recreation_unknown name, ,Walton,Social Circle, , ,Recreational Facility, ,8.74170139,{788B8475-4FD3-44C2-9A6D-7CFC1FF55923},2022/04/05 20:16:25+00,Public
4048,Holly Springs Community Open Space, ,Douglas, ,Holly Springs Community HOA, ,Community Open Space, ,8.45338108,{8714778D-A3D8-4828-AD66-E35888E7A1F3},2022/04/05 20:16:25+00,Public
4049,recreation_unknown name, ,Rockdale,Conyers, , ,Recreational Facility, ,52.71312917,{D1C9BC23-413F-4775-835D-0E1BC4BAF68D},2022/04/05 20:16:25+00,Public
4050,Kings Way Baptist Church Recreation, ,Douglas, ,Kings Way Baptist Church, ,Recreational Facility, ,4.76723599,{B176DAA1-D684-42B1-B80F-CD183F62873F},2022/04/05 20:16:25+00,Public
4053,Grissom Field of Dreams, ,Rockdale,Conyera,Grissom Field of Dreams, ,Recreational Facility, ,15.75892777,{29854BAA-A8F7-42E8-A910-7BEFD0C35EDD},2022/04/05 20:16:25+00,Public
4054,recreation_unknown name, ,Carroll,Villa Rica, , ,Recreational Facility, ,70.58830561,{0747A238-756C-489B-9F27-A444BDFDDB45},2022/04/05 20:16:25+00,Public
4058,recreation_unknown name, ,DeKalb, , , ,Recreational Facility, ,11.17419302,{CE1F1107-C842-4DC4-B92E-E3BE3660F58B},2022/04/14 20:56:02+00,Public
4059,recreation_unknown name, ,Carroll,Temple, , ,Recreational Facility, ,33.40043972,{5A6A531A-5CDD-46C1-9949-CF02FC0FFE98},2022/04/05 20:16:25+00,Public
4060,recreation_unknown name, ,Carroll,Villa Rica, , ,Recreational Facility, ,19.1943398,{B544246A-A2E2-40AF-98DE-CBD7CBC811ED},2022/04/05 20:16:25+00,Public
4061,Gold Dust Park, ,Carroll,Villa Rica,Villa Rica, ,Recreational Facility, ,33.70685626,{90081C6D-51A3-4738-8C4C-DEC0C2831DAB},2022/04/05 20:16:25+00,Public
4062,Walnut Grove City Park, ,Walton,Walnut Grove,Walnut Grove, ,Public Park, ,13.57877961,{CB0C660D-86F8-4BD0-AB02-7CEDBCAF3A0A},2022/04/05 20:16:25+00,Public
4063,Johnny Owens Sports Complex, ,Walton, ,Walton County, ,Recreational Facility, ,49.40649024,{97B0C222-3E29-490F-9EC0-69EF3383CD5E},2022/04/05 20:16:25+00,Public
4064,recreation_unknown name, ,DeKalb,Atlanta, , ,Recreational Facility, ,8.12146402,{EB0F7721-8C8C-468D-97C7-629D7B2FEDBD},2022/04/05 20:16:25+00,Public
4065,recreation_unknown name, ,Walton,Monroe, , ,Recreational Facility, ,37.32354258,{2809545F-16FF-4692-A9BA-ADD27D84A93B},2022/04/05 20:16:25+00,Public
4066,Felker Park, ,Walton,Monroe,Walton County, ,Recreational Facility, ,52.28338142,{A8E8D61C-304F-4F7E-9C53-D6432DE7AD74},2022/04/05 20:16:25+00,Public
4069,recreation_unknown name, ,Walton,Monroe, , ,Recreational Facility, ,15.56561344,{9EA24BCE-5862-48F7-89FE-96B65C44B782},2022/04/05 20:16:25+00,Public
4070,recreation_unknown name, ,DeKalb, , , ,Recreational Facility, ,20.39993326,{C7A37410-D730-4F27-8946-BC1D644A008C},2022/04/05 20:16:25+00,Public
4072,Stone Mountain Tennis Center, ,Gwinnett, ,Stone Mountain Memorial Association,Stone Mountain Memorial Association,Recreational Facility, ,24.74055214,{3A83A849-EDCC-46B6-BE7B-3D9554679C5D},2022/04/05 20:16:25+00,Public
4074,Ridge Road Park, ,Paulding, ,paulding county, ,Recreational Facility,paulding county,3.87600236,{85D51F65-7A3D-489A-B47C-C974C71EEAC1},2022/04/05 20:16:25+00,Public
4075,recreation_unknown name, ,Walton, Loganville, , ,Recreational Facility, ,37.72651141,{C60ABAA9-5D53-4C0F-8F24-1CC3C22AF00C},2022/04/05 20:16:26+00,Public
4076,Union Park, ,Paulding, ,Paulding County, ,Recreational Facility,paulding county,9.75070151,{04C29903-5463-4075-9873-FAB64D0ADAAD},2022/04/05 20:16:26+00,Public
4077,Taylor Farm Park, ,Paulding, ,Paulding County, ,Recreational Facility,paulding county,106.55120663,{1EBB4829-450F-4AC8-A995-D98A2747E16B},2022/04/05 20:16:26+00,Public
4078,New Georgia Park, ,Paulding, ,Paulding County, ,Recreational Facility,Paulding County,14.16008832,{24CD53D2-589A-47DD-B611-6630C417F19C},2022/04/05 20:16:26+00,Public
4080,recreation_unknown name, ,Gwinnett, , , ,Recreational Facility, ,34.72419404,{EA328317-9D60-41AD-921A-284CBF4E4BD8},2022/04/05 20:16:26+00,Public
4082,recreation_unknown name, ,DeKalb,Tucker, , ,Recreational Facility, ,15.40342493,{B4417D6A-DC6F-48AC-806F-D60B057852EC},2022/04/05 20:16:26+00,Public
4083,Ben Strickland Park, ,Paulding,Hiram,Paulidng county, ,Recreational Facility,paulding county,14.84148105,{30989F69-8029-400B-AC0E-458DE8758B17},2022/04/05 20:16:26+00,Public
4085,Sandy Springs YMCA, ,Fulton,Sandy Springs, , ,Recreational Facility, ,28.59412689,{883B13E7-E8C6-49B8-9CCD-52102A9A6A80},2022/04/05 20:16:26+00,Public
4086,Atlanta Silverbacks Park, ,DeKalb, , , ,Recreational Facility, ,14.06983628,{5992A25A-9FDB-48FF-88C2-815E4A820428},2022/04/05 20:16:26+00,Public
4089,recreation_unknown name, ,Gwinnett,Lilburn, , ,Recreational Facility, ,8.95416659,{7177A187-A2AE-4A9F-A234-6543A3F4530A},2022/04/05 20:16:26+00,Public
4090,recreation_unknown name, ,Cobb,Marietta,Cobb County, ,Recreational Facility, ,7.46141597,{FC44075E-F1A8-4648-A4AE-EDB477B282DC},2022/04/05 20:17:06+00,Public
4091,California Park, ,Paulding, , , ,Recreational Facility,Paulding county,17.40754152,{5C2F1155-FAE2-4269-ACA5-CEDA325A03BC},2022/04/05 20:16:26+00,Public
4093,Babb Park, ,Paulding,Dallas,Paulding County,Paulding County,Recreational Facility,paulding county,9.96780231,{A3E1EDAD-74F7-481B-9F69-F80A17A43792},2022/04/05 20:16:26+00,Public
4095,Aviation Park, ,Cobb,Marietta,City of Marietta, ,Recreational Facility, ,18.5579078,{29E112E9-854D-4312-943D-320CDB27358F},2022/04/05 20:16:26+00,Public
4096,recreation_unknown name, ,DeKalb,Dunwoody, , ,Recreational Facility, ,26.22647423,{F3D4FFB4-CA3B-499C-AA23-622CFABDBE0D},2022/04/05 20:16:26+00,Public
4097,Mount Tabor Park, ,Paulding, ,Paulding County, ,Recreational Facility,paulding county,63.47589983,{FBB64F80-6808-4254-AA54-BD0D610B32AA},2022/04/05 20:16:26+00,Public
4098,Braly Park, ,Paulding, ,Paulding County, ,Recreational Facility,paulding county,73.81444023,{8F1B557D-9077-4E11-B683-76832E7FA77D},2022/04/05 20:16:26+00,Public
4099,recreation_unknown name, ,Paulding, , , ,Recreational Facility, ,5.75390122,{5458EE06-3FEC-4D3F-BD8D-42244E390395},2022/04/05 20:17:07+00,Public
4100,driving range, ,Cobb, , , ,Recreational Facility, ,17.67678602,{B6D7E542-31E1-48D9-9B84-E587B3EEFEE2},2022/04/05 20:16:26+00,Public
4102,Dacula Park, ,Gwinnett,Dacula, , ,Recreational Facility, ,14.1389675,{86E29932-6C91-4C93-8A22-F3A84B1F1327},2022/04/05 20:16:26+00,Public
4105,Atlanta Jewish Community Center, ,Cobb, ,Atlanta Jewish Community Center,Atlanta Jewish Community Center,Recreational Facility, ,22.63779219,{18F40866-48D8-4355-BB30-4D2191E754A7},2022/04/05 20:17:07+00,Public
4106,recreation_unknown name, ,Gwinnett, , , ,Recreational Facility, ,19.25787883,{D5841E66-6B73-4F59-B88B-1F077AA97CC5},2022/04/05 20:17:07+00,Public
4107,Swift-Cantrell Park, ,Cobb,Kennesaw,City of Kennesaw,City of Kennesaw,Recreational Facility, ,44.20202991,{4EC5A88E-28E9-434B-9533-8EC07C92B3FC},2022/04/05 20:17:07+00,Public
4108,Canton Promenade, ,Cobb, ,Canton Promenade LLC, ,Recreational Facility, ,6.05142789,{7EA87814-D3DE-4C44-B0CD-32B8BF755681},2022/04/05 20:16:26+00,Public
4109,recreation_unknown name, ,Forsyth, , , ,Recreational Facility, ,4.93552581,{2EACE937-A97E-4F17-8692-27BC2EBF237E},2022/04/05 20:16:26+00,Public
4110,recreation_unknown name, ,Forsyth, , , ,Recreational Facility, ,15.75151279,{BF30AD08-8614-4853-99EC-ED00C2A695DF},2022/04/05 20:16:26+00,Public
4111,recreation_unknown name, ,Forsyth, , , ,Recreational Facility, ,2.97400782,{A8B2D19D-B3EC-48A2-892B-17FC1A095286},2022/04/05 20:16:26+00,Public
4113,James Creek Tennis Center, ,Forsyth, , , ,Recreational Facility, ,8.87626973,{F675E750-BA4C-4C9B-8F79-CE65A72D6184},2022/04/05 20:16:26+00,Public
4115,recreation_unknown name, ,Bartow,Cartersville, , ,Recreational Facility, ,23.81074648,{91FB185E-1E0A-4034-97B9-FA5D787845AF},2022/04/05 20:16:26+00,Public
4116,recreation_unknown name, ,Bartow,Cartersville, , ,Recreational Facility, ,72.5160203,{66BBA381-08B5-43AC-A497-B33157A71B97},2022/04/05 20:16:26+00,Public
4117,Osborne Park, ,Bartow,Euharlee,City of Euharlee, ,Recreational Facility, ,18.61448488,{3E9F9844-FCDF-4184-9E54-80533288622F},2022/04/05 20:16:26+00,Public
4119,recreation_unknown name, ,Bartow,Cartersville, , ,Recreational Facility, ,22.29478537,{CB04FECE-B8BB-437D-BFFF-0CE83331CEF7},2022/04/05 20:16:26+00,Public
4120,Cartersville Little League, ,Bartow,Cartersville, , ,Recreational Facility, ,11.75946977,{E4F2F4F3-37D3-40EA-9A65-94FFA7B4E498},2022/04/05 20:16:27+00,Public
4121,Cartersville Baseball Complex, ,Bartow,Cartersville, , ,Recreational Facility, ,35.33723146,{CD3B9E3D-3153-420B-A86C-BB4B5169BD3F},2022/04/05 20:16:27+00,Public
4122,Towne Mill Avenue Community Open Space, ,Cherokee,Canton, , ,Community Open Space, ,15.55508441,{93C4E481-3B68-4B2D-8944-AF8D6C4F0ABF},2022/04/05 20:16:27+00,Public
4123,Brenau University Recreation, ,Hall, Gainesville,Brenau University,Brenau University,Recreational Facility, ,9.2066579,{94DC7643-E45C-49C3-99F4-F0A495C5E550},2022/04/05 20:16:27+00,Public
4124,Cline Park, ,Cherokee,Waleska,Cherokee County, ,Public Park, ,4.22609686,{3141B55D-3E37-4B2B-A967-1BD1B02E7CFE},2022/04/05 20:16:27+00,Public
4125,Hopewell Road recreation, ,Hall,Gillsville ,, ,Recreational Facility, ,12.68989931,{17628E7A-8F5A-4C4D-8EA0-B82764000A44},2022/04/05 20:16:27+00,Public
4126,recreation_unknown name, ,Hall,Gainesville, , ,Recreational Facility, ,10.34422835,{17D1D49B-7C90-4FA5-8301-FE728C0BDB1F},2022/04/05 20:16:27+00,Public
4127,recreation_unknown name, ,Hall, Gainesville, , ,Recreational Facility, ,17.6952743,{FF053895-6169-43D9-A3DE-48A9AB9BCF96},2022/04/05 20:16:27+00,Public
4128,recreation_unknown name, ,Bartow, , , ,Recreational Facility, ,59.55734507,{C457D0C8-7066-4B20-A9D7-7F74A7794047},2022/04/05 20:16:27+00,Public
4129,recreation_unknown name, ,Dawson, , , ,Recreational Facility, ,51.48505973,{EF7235B5-E3E1-47BE-A409-9FBDEAF8B173},2022/04/05 20:16:27+00,Public
4130,recreation_unknown name, ,Bartow,Adamsville, , ,Recreational Facility, ,26.7427736,{0215C285-5A55-43AF-AA70-260FB2F7CA7D},2022/04/05 20:16:27+00,Public
4131,recreation_unknown name, ,Bartow,Adamsville, , ,Recreational Facility, ,18.27563338,{9D2009F2-FD32-4678-94B5-712C9A03A8CF},2022/04/05 20:16:27+00,Public
4132,recreation_unknown name, ,Dawson, , , ,Recreational Facility, ,8.77346265,{21C02867-4242-4D3E-B069-72975B53C082},2022/04/05 20:16:27+00,Public
4133,recreation_unknown name, ,Dawson,Dawsonville, , ,Recreational Facility, ,44.60896253,{E6542C2E-E3DA-4B2F-B3AE-DFE9015296BF},2022/04/05 20:16:27+00,Public
4134,recreation_unknown name, ,Hall,Clemont,City of Cleveland,City of Cleveland,Recreational Facility, ,6.59046613,{ADDA96FB-CC41-49B5-B89A-DE1689182365},2022/04/05 20:16:27+00,Public
4136,DeKalb County Greenspace, ,DeKalb, , , ,Conservation, ,237.54190542,{B2F4AD91-5B1E-436A-9D56-1996448AE75D},2022/04/14 20:56:02+00,Public
4140,Town of Tyrone - Recreation Area, ,Fayette,Tyrone,Town of Tyrone, ,Recreational Facility, ,11.3765942,{DD518F62-EED2-4061-A583-2E789B3E3699},2022/04/05 20:16:27+00,Public
4142,Green Space - Unknown Name, ,DeKalb,Doraville,City of Doraville, ,Public Park, ,1.10405152,{FD4E1927-8AE1-4207-8413-46C5AA8DECE9},2022/04/05 20:16:27+00,Public
4146,Green Space - Unknown Name, ,DeKalb,Chamblee,City of Chamblee, ,Conservation, ,3.48222244,{2CAE232D-C8D8-44BF-B5FE-06A817925764},2022/04/05 20:16:27+00,Public
4147,Green Space - Unknown Name, ,DeKalb,Chamblee,City of Chamblee?, ,Conservation, ,2.47285246,{537D0244-DAF2-44E8-B726-47C841EC2596},2022/04/05 20:16:27+00,Public
4148,Green Space - Unknown Name, ,DeKalb,Chamblee,DeKalb County, ,Conservation, ,1.80168733,{B60C394B-2E94-4169-A16D-0F1A7079A6AC},2022/04/05 20:16:27+00,Public
4149,Green Space - Unknown Name, ,DeKalb,Chamblee, , ,Conservation, ,7.51902046,{D1BDCE9A-0BFD-4570-99D1-660716FA1A6A},2022/04/05 20:16:27+00,Public
4150,Meridian Park, ,Walton,Loganville,Walton County, ,Public Park, ,23.29425278,{8E3F724D-5FDB-468A-84A8-EEDEECC69409},2022/04/05 20:16:27+00,Public
4151,Loganville Toddler Park, ,Walton,Loganville,Unknown, ,Public Park, ,0.37746578,{B9D8D639-A486-4853-BBCA-1BC27AE226EA},2022/04/05 20:16:27+00,Public
4154,Fairburn Cemetery, ,Fulton,Fairburn,Fairburn Cemetery, ,Cemetery, ,8.30806073,{4E165D4A-0A02-4CC9-A8E8-8174E6479BCF},2022/04/05 20:16:27+00,Public
4160,Town Square, ,Cobb,Powder Springs,Powder Springs Downtown Development Authority, ,Conservation, ,1.63230769,{4761DB4C-3CF2-47B0-AAD9-06921A25582C},2022/04/05 20:16:27+00,Public
4161,College Park Cemetery, ,Fulton,College Park,College Park Cemetery, ,Cemetery, ,37.96052075,{9608C97E-D29B-4479-828B-2B1C6F2206D4},2022/04/05 20:16:28+00,Public
4164,Cemetery - Unknown Name, ,Rockdale,,Word of God Fellowship, ,Cemetery, ,1.81490428,{0E34EE53-794C-424F-A25A-D52120E8F8A8},2022/04/05 20:16:28+00,Public
4166,Eastview Park, ,Rockdale,Conyers,City of Conyers, ,Public Park, ,6.62897539,{E6724040-9812-4937-9616-02D79F148BF9},2022/04/05 20:16:28+00,Public
4223,MAY HARP PARK, ,Fayette,Fayetteville,City of Fayetteville, ,Conservation, ,1.09512834,{8B0AC73F-5F38-4944-8B9A-E01CD671B444},2022/04/05 20:16:28+00,Public
4226,Virginia Highlands Green Space, ,Fayette,Fayetteville,City of Fayetteville, ,Conservation, ,3.22964802,{BDB3D096-730F-468F-A078-96D2BCCBBB22},2022/04/05 20:16:28+00,Public
4228,Conservation Land - Unknown Land, ,Fayette,Fayetteville,City of Fayetteville, ,Conservation, ,17.77094274,{0CF809D1-70F7-47B5-90CD-EBCFB2B7B974},2022/04/05 20:16:28+00,Public
4230,Conservation Land - Unknown Name, ,Fayette,Fayetteville,City of Fayetteville, ,Conservation, ,1.50782851,{3777AB45-C5F8-435D-BE63-D0EA7023D634},2022/04/05 20:16:28+00,Public
4235,Perry Creek Conservation Area, ,Fayette,Fayetteville,City of Fayetteville, ,Conservation, ,9.83495587,{398EE157-CAB0-4B58-AB2C-E409363E7356},2022/04/05 20:16:28+00,Public
4242,BURCH ROAD, ,Fayette,Fayetteville,City of Fayetteville, ,Conservation,Fayette County,209.7119695,{603A5A73-F6F1-4A31-A9F1-4F85EFE4EBFE},2022/04/05 20:16:29+00,Public
4252,Camp Memorial Cemetery, ,Fayette,,Cemetery WCS Properties, ,Cemetery, ,17.47581859,{59035301-A58C-4380-9AEF-BA073213D8F6},2022/04/05 20:16:29+00,Public
4253,Fayetteville City Cemetery, ,henry,Fayetteville,Cemetery City of Fayetteville, ,Cemetery, ,9.15921111,{92B97C86-3EBB-47DF-B868-E148F5A9B3A3},2022/04/05 20:16:29+00,Public
4300,City of Sugar Hill Park - Unknown Name, ,Gwinnett,Sugar Hill,City of Sugar Hill, ,Public Park, ,1.32280841,{B6239EED-F32A-4CAF-80DC-263ABBFDCCB4},2022/04/05 20:16:29+00,Public
4332,Green Space - Unknown Name, ,Fulton,Union City,City of Union City, ,Conservation, ,4.18245118,{9086C91A-ED87-4D40-80DF-AE78F2789DF0},2022/04/05 20:16:29+00,Public
4354,Green Space - Unknown Name, ,Fulton,Union City,City of Union City, ,Conservation, ,2.67569371,{31D6116D-97A6-4ADB-97C1-C6792873DA8C},2022/04/05 20:16:29+00,Public
4388,Conservation Land - Unknown Name, ,Cobb,Acworth,"Cobb County, Marietta Water", ,Conservation, ,44.96970822,{3190915F-6345-43EB-9781-46209359421D},2022/04/05 20:16:29+00,Public
4391,Logan Farm Park, ,Cobb,Acworth,City of Acworth, ,Public Park, ,4.6803903,{250CDEE4-1CCB-492B-8A40-7DE9B3A4C59E},2022/04/05 20:16:29+00,Public
4392,Green Space - Unknown Name, ,Cobb,Acworth,City of Acworth, ,Conservation, ,3.2700038,{4DD42E4C-EC73-4D5C-A451-BFF541DA8408},2022/04/05 20:16:29+00,Public
4398,Green Space - Unknown Name, ,Cobb,Acworth,Municipal Electric Authority of GA, ,Conservation, ,0.15664925,{51CBC3BF-41B2-4714-8F8C-997C00FF1421},2022/04/05 20:16:29+00,Public
